,Unnamed: 0,cell,centroid_row,centroid_col,frame
208,37,38,571.302067126028,245.2276061346966,3
209,38,39,581.9800772200772,323.9919691119691,3
210,39,40,581.8598169717138,542.3263311148087,3
211,40,41,607.4672192916353,399.5209118311982,3
212,41,42,587.677296886864,639.6328777524677,3
213,42,43,609.3199781956937,695.2161351866994,3
215,44,45,607.9869486948695,597.1557155715572,3
216,45,46,624.6999806688575,482.54765126618986,3
217,46,47,628.4967221381745,649.8542612203731,3
218,47,48,635.1311740890688,249.80998650472333,3
219,48,49,658.8986449864499,322.13726287262875,3
220,49,50,665.314923076923,549.3452307692307,3
221,50,51,706.033086070882,473.7769928176145,3
222,51,52,702.1807757644394,396.7105039637599,3
223,52,53,709.4388045540798,591.6888045540798,3
227,56,112,672.7111944604732,620.8866128101558,3
236,0,1,214.7609321058688,540.1835443037975,4
237,1,2,202.98423666594687,479.3111638954869,4
238,2,3,224.81836506159016,596.6060470324747,4
239,3,4,239.3245979749851,362.6593210244193,4
240,4,5,251.3891877353416,401.6199569661108,4
241,5,6,274.28233777395786,300.3899154848875,4
242,6,7,274.21648476950645,483.5292392897866,4
243,7,8,288.05040322580646,639.8621277915632,4
244,8,9,283.28842832469775,557.5512377662636,4
245,9,10,301.8848368522073,387.43330134357007,4
246,10,11,355.18318781030644,344.1862694744051,4
247,11,12,354.26924420635845,436.84592989402586,4
248,12,13,343.01741195092995,524.5045508508113,4
249,13,14,342.5715602673427,596.2906199585158,4
250,14,15,349.7172871360118,695.4172502764468,4
251,15,16,367.3057024439045,266.58267829069604,4
252,16,17,368.6329276105061,653.988468930173,4
253,17,18,417.9488097745945,548.3124078365283,4
254,18,19,420.0095190380762,483.6992317969272,4
255,19,21,422.9740524781341,624.5857142857143,4
256,20,22,440.8512045347189,312.963037316958,4
257,21,23,427.3377686796316,699.578045035824,4
258,22,24,431.94466963923793,392.26651803810296,4
259,23,25,471.54129119861744,214.16232563881,4
260,24,26,465.6624685138539,744.4126784214945,4
261,25,27,481.9174164524422,448.3727506426735,4
262,26,28,482.5953299492386,572.073502538071,4
263,27,29,489.0486798679868,644.8517601760176,4
264,28,30,516.996173817983,683.0896419786827,4
265,29,31,513.8466843501326,291.81007957559683,4
266,30,32,518.1427411167513,376.4905583756345,4
267,31,33,518.7521126760563,518.7769953051643,4
268,32,34,535.6291946308725,719.1728187919463,4
270,34,36,542.2877697841726,607.9503365049895,4
271,35,37,557.1388190954774,452.7696293969849,4
272,36,38,568.3988425367736,247.51073064866168,4
273,37,39,581.4600495509445,323.6419944255188,4
274,38,40,580.837875751503,541.8088176352705,4
275,39,41,607.4014124832984,399.5249093338424,4
276,40,42,586.6915254237288,638.823352165725,4
277,41,43,615.6146444496597,696.3121333020417,4
279,43,45,607.5190045248869,597.0316742081448,4
280,44,46,625.0816602316602,482.0418918918919,4
281,45,47,627.5652387986214,650.1132447070408,4
282,46,48,633.8575342465754,253.65479452054797,4
283,47,49,656.9774207555363,322.44347951946736,4
284,48,50,665.0410661707733,549.8430187509686,4
285,49,51,706.4305364511691,476.21251719394775,4
286,50,52,699.9037518037518,397.2832611832612,4
287,51,53,708.7734452122409,589.1377097729517,4
291,55,112,672.2807215332582,621.4410935738445,4
292,56,208,197.8188259109312,356.2628205128205,4
296,0,1,212.13898217514853,539.3490054249548,5
297,1,2,207.3964539007092,479.6307328605201,5
298,2,3,225.15054452274185,597.6903694213112,5
299,3,4,239.58499697519665,362.1651542649728,5
300,4,5,253.25882352941176,401.5848366013072,5
301,5,6,274.82553191489365,300.8441134751773,5
302,6,7,275.4816152330925,484.6027577150361,5
303,7,8,288.5901261150415,639.6774838511227,5
304,8,9,285.4370917353025,557.3476285146265,5
305,9,10,303.5485290711142,387.91915682186703,5
306,10,11,356.75877494838267,343.05987611837577,5
307,11,12,355.5454652393836,436.32055052346783,5
308,12,13,345.05395182162056,523.9408719888513,5
309,13,14,343.7772357723577,596.4,5
310,14,15,350.163179916318,695.9480474198048,5
311,15,16,369.5276193126479,265.9842771671073,5
312,16,17,370.278344145814,653.7420451034909,5
313,17,18,419.3423680456491,547.7002241695537,5
314,18,19,421.3263193052772,482.2922511690047,5
315,19,21,424.492266902342,624.8948298718515,5
316,20,22,442.4199197373221,313.28395962544084,5
317,21,23,427.9469026548672,700.3459372485921,5
318,22,24,432.6688591983556,391.182322713258,5
319,23,25,472.26012092534177,215.14563617245005,5
320,24,26,465.7317473338802,746.4667760459392,5
321,25,27,483.2117145563625,447.53347016103567,5
322,26,28,483.5029989658738,573.1743536711479,5
323,27,29,490.2694627192983,644.9569627192982,5
324,28,30,515.8568335588633,683.6430311231394,5
325,29,31,514.2346956987328,290.7624486882028,5
326,30,32,519.0966173789751,375.3795827425562,5
327,31,33,519.5248796147672,519.3595505617977,5
328,32,34,536.9871651785714,718.5005580357143,5
330,34,36,543.6341009537101,607.7880902535474,5
331,35,37,558.3404122423485,452.818550905684,5
332,36,38,567.2420193021529,247.92204899777283,5
333,37,39,582.5831194322815,323.8618450853088,5
334,38,40,582.8301440126257,542.0572104951667,5
335,39,41,609.9709302325581,400.7222430607652,5
336,40,42,584.7800879648141,640.4470211915234,5
337,41,43,614.8317983519147,696.2874454677653,5
339,43,45,609.5684684684685,597.5436936936937,5
340,44,46,626.8164251207729,483.0577777777778,5
341,45,47,627.856046931408,647.9111010830325,5
342,46,48,636.827775012444,248.24514683922348,5
343,47,49,658.5370024428797,320.7144704698951,5
344,48,50,667.9247561542035,550.0120761727821,5
