,Unnamed: 0,cell,centroid_row,centroid_col,frame
224,0,2,229.77488450231,450.1873162536749,3
225,1,3,243.83632660618403,646.5902610627661,3
226,2,4,248.42885269375336,582.778951136567,3
227,3,5,249.64137626819584,328.0529333921482,3
228,4,7,242.14528462192013,511.3098980458794,3
229,5,8,267.72748815165875,392.1290557783449,3
230,6,9,279.5197267531019,761.6383660950788,3
231,7,10,325.026279956427,260.18150871459693,3
232,8,11,312.5976596110824,538.9803820340733,3
233,9,12,316.6871262750616,688.5358775940907,3
234,10,13,319.3552361396304,467.1469883641341,3
235,11,14,327.2693576557345,334.80205705414323,3
236,12,15,335.75283901135606,616.0459251837008,3
237,13,16,338.92667928098393,406.3259224219489,3
238,14,17,356.9123287671233,755.8358904109589,3
239,15,18,390.3338521400778,802.3885862516213,3
240,16,19,406.6878227023592,559.1138295337199,3
241,17,20,409.5817228955126,675.5433999344907,3
242,18,21,390.0846812559467,303.8512527751348,3
243,19,22,402.0198477839128,431.1543053275631,3
244,20,23,415.3471090047393,246.9854028436019,3
245,21,24,417.907797381901,181.92847656991083,3
246,22,25,423.79010416666665,740.9864583333333,3
247,23,26,437.8199152542373,850.3551377118644,3
248,24,27,414.20849981838,357.97166727206684,3
249,25,28,458.3257211538461,504.3403846153846,3
250,26,29,469.4533167348391,305.90787835674905,3
251,27,30,466.3133585506669,433.5130400159267,3
252,28,31,487.41420379355975,763.5939567710631,3
253,29,32,481.3082932692308,814.6670673076923,3
254,30,33,491.2571082879613,641.1714055253075,3
255,31,34,499.1741814278046,221.90056360708536,3
256,32,35,502.02562694490206,571.0287387882116,3
257,33,36,512.8161157024794,375.12964876033055,3
258,34,37,515.4668669671173,708.2966115840427,3
259,35,38,502.30149639756144,893.58137816368,3
260,36,39,517.5920333246551,460.59906274407706,3
262,38,41,554.6498626912514,509.04550804236953,3
263,39,42,550.2117322066948,295.9587260318492,3
264,40,43,565.3282987779761,786.6099134971852,3
265,41,44,575.7321200056874,636.8629318925067,3
266,42,45,575.6382940108892,430.9076225045372,3
267,43,46,583.1883433283358,562.5172413793103,3
268,44,48,583.0579734784087,223.01190071404284,3
269,45,49,593.8435842012183,354.14462566319514,3
270,46,50,589.2342487883683,844.6736672051696,3
271,47,51,603.5319457013575,703.3419004524887,3
272,48,53,636.9751495628163,804.4335020708697,3
273,49,54,646.9010471998786,472.9667627864623,3
274,50,55,628.4757133522108,285.2844696144631,3
275,51,57,652.4212632677919,397.95406298938576,3
276,52,58,655.4531985358201,600.4720237057695,3
277,53,59,670.1516619341908,537.762318356439,3
278,54,60,661.8972691807543,738.7037277850021,3
